Date,Return daily_DGLD,Return daily_MDRX,Return daily_DOX,Return daily_EGHT,Return daily_CFFI,Return daily_JOBS,Return daily_FCCY,Return daily_CHRW,Return daily_TWOU,Return daily_CRMT,Return daily_INBK,Return daily_XLRN,Return daily_VNET,Return daily_QABA,Return daily_KOOL,Return daily_BCOM,Return daily_FLWS,Return daily_PLCE,Return daily_HTHT,Return daily_GOOG,Return daily_DJCO,Return daily_JRJC,Return daily_SRCE,Return daily_UHAL,Return daily_SATS,Return daily_HGSH,Return daily_IMOS,Return daily_FTLB,Return daily_WATT,Return daily_PIH,Return daily_BOSC,Return daily_AAON,Return daily_FOLD
2008-01-21,,-0.040243902439024294,-0.03766707168894295,0.14141414141414133,-0.037199124726476955,-0.02469135802469143,-0.03225806451612903,0.0041356492969396785,,-0.0018132366273798345,-0.018518518518518517,,,,-0.09803921568627448,0.0008326394671107233,-0.01892285298398834,-0.08688046647230312,,,0.1133603238866396,-0.29555555555555557,-0.0572634116937914,-0.015713015120070978,-0.04768211920529794,,-0.07547169811320749,,,,0.025773195876288683,-0.09257142857142853,-0.01743119266055041
2008-01-22,,-0.044748290863890657,-0.06183692027887246,-0.027272727272727296,-0.008367675466838321,-0.04534883720930219,-0.03225806451612903,-0.008572025925151508,,-0.05677655677655671,-0.0518518518518518,,,,-0.125,0.0008503401360544036,-0.023494860499265677,-0.026168224299065415,,,0.1133603238866396,-0.24784217016029592,0.02313946216385236,0.015011372251705759,-0.039464882943143806,,-0.044034090909090856,,,,-0.015000000000000013,-0.007674144037780552,0.01330798479087458
2008-01-23,,-0.07164358819987957,0.0246105919003115,0.0,0.0,-0.06118980169971662,-0.035483870967741984,0.041020408163265264,,-0.015639374425022994,-0.03396226415094334,,,,-0.13,-0.036393713813068614,-0.0028328611898016396,0.04459376908979844,,,0.0199898785425101,-0.19238754325259513,0.11788856304985325,-0.006648936170212808,-0.02372881355932201,,-0.03380281690140836,,,,-0.015075376884422124,0.05434140578854115,0.017840375586854414
2008-01-24,,-0.03388746803069061,0.07787274453941112,0.0,0.00032467532467526006,0.09902200488997562,0.0927617709065355,0.05003166561114639,,-0.0018198362147406346,-0.03396226415094334,,,,-0.09090909090909088,0.022298456260720394,0.07840236686390537,0.1034482758620691,,,0.0199898785425101,0.1584234930448223,0.07536764705882355,0.047640791476407846,0.013812154696132548,,0.028985507246376708,,,,-0.11055276381909547,0.03898514851485142,-0.02420856610800743
2008-01-25,,-0.045108005082592176,0.03693181818181824,0.06194690265486732,0.0,0.04718066743383201,-0.06600000000000002,0.02182866556836893,,0.021798365122615824,-0.03396226415094334,,,,-0.0869565217391305,-0.0016638935108152725,0.11275964391691391,0.07151979565772676,,,-0.0895454545454545,0.41955835962145116,0.12340153452685419,0.02771084337349381,0.043463143254520165,,0.032069970845481015,,,,-0.05025125628140708,0.07178841309823669,-0.004668534080298852
2008-01-28,,-0.006988564167725504,0.045454545454545386,0.07079646017699122,-0.022727272727272704,0.03739930955120841,-0.09800000000000005,0.0358319604612849,,0.05358764759309717,-0.018867924528301886,,,,-0.06521739130434788,-0.0024958402662229088,0.13501483679525225,0.12005108556832689,,,0.09068181818181822,0.29652996845425883,0.1924552429667518,0.0534638554216867,0.010083449235048648,,0.04081632653061215,,,,-0.04020100502512566,0.10012594458438275,0.002801120448179212
2008-01-29,,0.02342225113858173,0.06397415185783524,0.17757009345794386,-0.04123687910104186,0.10535931790499371,-0.13333333333333333,0.07148882328131591,,0.10873786407766982,0.015624999999999944,,,,-0.034285714285714315,0.021240441801189464,0.1488721804511277,0.127319257837492,,,0.09068181818181822,0.287704918032787,0.1344743276283618,0.03928891544666859,-0.015668523676880198,,0.07280832095096572,,,,-0.0304568527918782,0.03271861986912557,-0.011257035647279643
2008-01-30,,-0.023994811932555073,0.002432350258437163,0.15887850467289713,0.01266233766233768,0.1086300543150272,-0.0635451505016722,0.057635757694569786,,0.06261682242990654,0.015624999999999944,,,,0.08045977011494247,0.025751072961373297,0.0596590909090909,0.0157894736842105,,,0.0049615480029768224,0.3924592973436161,-0.011542497376705083,0.0031236055332439943,-0.015972222222222252,,0.0586005830903789,,,,-0.0459183673469387,-0.059943977591036424,-0.13560885608856094
2008-01-31,,-0.018530774321641255,-0.029368575624082235,0.043859649122807064,-0.034079844206426395,-0.011123470522803075,-0.06816720257234729,0.11660635303578602,,0.04102096627164989,0.015624999999999944,,,,-0.01111111111111112,0.015100671140939574,0.07133058984910831,0.053409090909090774,,,-0.0052096254031257965,0.144096064042695,0.11111111111111106,0.009443556588696871,-0.004768392370572226,,-0.0028169014084506445,,,,0.06214689265536716,0.06015485407980951,-0.07251908396946563
2008-02-01,,0.0392548236859614,0.017047184170471692,0.016666666666666684,-0.033766233766233736,0.009890109890109874,0.034975017844396876,0.13401854091092313,,0.044444444444444446,0.015624999999999944,,,,0.053571428571428624,0.0,0.10800000000000007,0.17878426698450536,,,0.0009985022466300335,-0.04111111111111102,0.15594763801935108,0.044841735052755016,0.03465511496167941,,0.06214689265536716,,,,-0.010582010582010474,0.0951821386603996,-0.03939962476547842
2008-02-04,,0.009596928982725437,0.009359903381642581,0.016528925619834725,0.0016611295681062178,0.05379922351636155,0.0716925351071693,0.09045725646123269,,0.016379310344827543,0.0,,,,0.011627906976744196,0.009174311926605457,0.09673202614379087,0.09179019384264535,,,-0.1644092519274849,0.10158150851581496,0.05630026809651479,0.006290207290922055,0.07504302925989671,,0.011204481792717097,,,,0.005235602094240842,0.020034344590727043,-0.022346368715083817
2008-02-05,,-0.0495867768595042,-0.03370786516853931,-0.0714285714285715,0.02099559769725694,-0.02479338842975203,0.15384615384615385,0.07754379059240302,,-0.007005253940455348,0.0,,,,0.029585798816568074,-0.007487520798668873,0.09785340314136141,0.05334846765039714,,,-0.1644092519274849,0.02606619987269241,0.015625000000000146,-0.032629006755785485,0.10753448885744603,,-0.02216066481994462,,,,0.005235602094240842,-0.02419354838709667,-0.031309297912713314
2008-02-06,,-0.0033222591362126715,-0.04792235365483768,-0.01612903225806453,0.016030779095864058,-0.024496461622210086,0.07142857142857142,0.003521779425393841,,-0.022867194371152137,-0.01538461538461533,,,,-0.06914893617021271,0.0,0.10321715817694377,0.023603914795624646,,,-0.01012095778820036,-0.034461538461538495,-0.01751592356687889,-0.08081257413997621,0.09774170783345094,,-0.036078215367667255,,,,0.026737967914438405,0.05423122765196663,0.08324439701173972
2008-02-07,,0.022252191503708704,-0.042965204236006,-0.033613445378151294,0.06686827956989241,0.00281214848143966,0.0351966873706004,0.0010803024846957558,,-0.013134851138353797,-0.01538461538461533,,,,0.0,-0.008264462809917326,0.07298335467349568,0.14778856526429354,,,0.0,-0.1067055393586005,-0.03794871794871787,-0.1659470351180196,0.058179329226557254,,-0.01977401129943498,,,,-0.015957446808510536,0.052808988764044815,0.02880658436213985
2008-02-08,,-0.012163892445582556,-0.05896438192158023,-0.05737704918032792,0.03158602150537627,-0.02067464635473335,-0.026034482758620657,-0.03927492447129911,,-0.05957446808510632,-0.01538461538461533,,,,0.016949152542372895,-0.0008333333333333156,-0.00120336943441634,-0.0025278058645096415,,,0.0,-0.10776361529548094,-0.09010339734121114,-0.1855539971949509,0.03317230273752005,,-0.0824468085106382,,,,-0.010695187165775409,-0.052038626609441994,-0.019531250000000104
2008-02-11,,-0.06337135614702155,-0.0550403828896201,-0.04878048780487809,-0.004975124378109406,-0.05631578947368423,-0.034482758620689655,-0.007474931631722948,,-0.029686174724342634,-0.007692307692307665,,,,0.005747126436781614,-0.008264462809917326,0.016686531585220356,0.05587467362924284,,,0.0,-0.1811154058531198,-0.0730964467005075,-0.17601932092626793,0.11623439000960611,,-0.04986149584487527,,,,-0.020833333333333353,-0.012906846240179598,-0.036190476190476266
2008-02-12,,0.01939799331103685,-0.00785669390320553,-0.008547008547008555,0.028192371475953614,-0.010169491525423712,-0.008666666666666718,-0.002009132420091314,,0.0070546737213403946,-0.02307692307692313,,,,-0.005747126436781614,0.005867560771165154,0.018169679050026026,0.041487068965517224,,,0.0,-0.0520797791494773,-0.007427055702917801,-0.19435364041604752,0.11689556052379432,,-0.014164305949008449,,,,-0.020833333333333353,0.03128689492325842,-0.018609206660137243
2008-02-13,,0.026000000000000037,0.028034405861739487,-0.04098360655737709,-0.03755127800568006,-0.0005580357142858014,-0.05866666666666672,0.01588474325821942,,0.03510351035103516,-0.007812500000000111,,,,-0.0057142857142857195,0.008368200836820203,0.04009720534629405,0.1321709786276714,,,0.09725685785536156,0.007010834926704985,0.05456509994597503,-0.07033392482658492,0.17325618772099005,,0.040000000000000036,,,,-0.015625000000000014,0.016958733747879998,0.12413793103448273
2008-02-14,,-0.2565963060686016,0.007271577616187178,0.026086956521739157,-0.03937007874015748,0.026920919798093128,-0.05866666666666672,-0.02823741007194245,,0.004436557231588351,-0.007812500000000111,,,,-0.06179775280898882,-0.0016666666666666312,0.02028639618138424,-0.0850563909774437,,,0.029426433915211964,0.009138381201044423,-0.018123667377398713,-0.012079378774805916,0.29883570504527796,,0.02017291066282416,,,,0.02162162162162152,-0.08484525080042689,0.08100000000000004
2008-02-15,,-0.25340246273493194,0.013040712468193388,0.017391304347826105,-0.028664495114006483,0.008888888888888898,0.009736236502035709,-0.004254532001479911,,0.03348416289592753,-0.007812500000000111,,,,-0.07222222222222228,0.000834028356964119,0.00602409638554204,0.007095793208312244,,,0.029426433915211964,-0.016883116883116868,-0.007575757575757606,-0.0606164973308077,0.25155860349127185,,0.014492753623188354,,,,0.02162162162162152,-0.05432937181663841,0.04681274900398413
2008-02-18,,-0.22056833558863329,0.008230452674897169,0.0,-0.005999999999999991,0.012827663134411625,0.018571428571428555,-0.011204996326230702,,-0.001748251748251711,-0.015503875968992331,,,,-0.045714285714285756,0.0,-0.021101992966002313,-0.017309594460929667,,,0.029426433915211964,0.020903573836817294,0.004381161007666938,-0.059482758620689705,0.15174985656913365,,0.020408163265306076,,,,0.005319148936170218,-0.0500284252416145,0.038537549407114687
2008-02-19,,-0.27755905511811024,0.008552423186569515,-0.008620689655172422,-0.008064516129032258,0.06449771689497712,-0.05225285810356418,-0.013726207906295754,,-0.03152364273204899,0.01574803149606308,,,,-0.08670520231213867,-0.0016666666666666312,-0.00468384074941442,0.03000517330574247,,,0.029426433915211964,-0.002617801047120363,-0.026723677177979688,-0.0016599040944300315,0.08693165570488988,,0.008620689655172358,,,,-0.05319148936170206,-0.012593016599885454,-0.02594810379241515
2008-02-20,,-0.24951267056530213,-0.022621629996901267,-0.04273504273504258,-0.014098360655737696,0.046342825237297505,-0.008498583569405044,-0.012909090909090924,,-0.010434782608695584,0.01574803149606308,,,,-0.022988505747126457,-0.004979253112033236,0.010514018691588767,0.02682563338301057,,,-0.06181818181818179,-0.0468354430379747,-0.037909836065573695,-0.03401006420267223,0.06575342465753421,,-0.03846153846153849,,,,-0.058201058201058135,-0.030016675931072774,-0.15512708150744955
2008-02-21,,0.04880212954747123,-0.017890772128060273,-0.0508474576271185,-0.014098360655737696,0.01583833970507934,-0.008498583569405044,-0.02554136590782903,,-0.001766784452296782,0.01574803149606308,,,,-0.0462275449101796,-0.017529215358931625,-0.017543859649122848,0.06985105290190033,,,0.0,0.08538163001293662,-0.001085776330076174,-0.05921397379912665,-0.06249999999999996,,-0.00847457627118651,,,,-0.058201058201058135,-0.009912536443148582,-0.038852913968547634
2008-02-22,,0.008680555555555525,-0.020722135007849297,-0.11111111111111102,0.07109322602280352,0.014317180616740173,-0.018232819074333786,-0.02545049229054426,,-0.036777583187390536,0.007874015748031609,,,,-0.07185628742514963,-0.007083333333333404,0.010778443113772438,0.044287871162556565,,,0.0,0.07265521796565376,-0.015812431842966147,-0.01943171402383126,-0.08493150684931498,,0.0285714285714286,,,,-0.058201058201058135,0.005385996409335719,-0.0542340627973359
2008-02-25,,0.026909722222222265,-0.03265306122448988,-0.05042735042735038,0.051978537894030875,-0.01927312775330404,-0.018232819074333786,-0.015047371354263333,,-0.019264448336252245,0.007874015748031609,,,,-0.03592814371257475,0.0074999999999999884,0.03233532934131732,0.07599396074484137,,,0.0,0.093791281373844,0.00599781897491818,0.04546287809349228,-0.07198007471980077,,0.0057142857142857195,,,,-0.021164021164021066,0.040095751047276966,-0.05328258801141775
2008-02-26,,0.07356948228882838,-0.026067839195979846,-0.026086956521738962,0.020162601626016293,-0.008579088471849874,-0.017242602710565554,-0.007051401002041243,,0.034358047016274776,-0.007751937984496096,,,,0.11392405063291135,0.0016694490818029693,0.021176470588235262,0.11401305876443996,,,0.0,0.11417322834645671,0.03844041735310265,0.07260299279512285,0.028413575374901485,,0.002849002849002915,,,,0.0561797752808988,0.02608695652173909,0.05327868852459012
2008-02-27,,-0.0017316017316018485,0.020608750792644216,-0.02678571428571431,0.04323245759893584,-0.02614727854855915,0.0,-0.0081046233192116,,0.031634446397187994,-0.007751937984496096,,,,0.00023529411764703292,0.009174311926605457,-0.01849710982658961,0.10304789550072563,,,0.0,0.1261620185922975,0.014909478168263981,0.06215196694808695,-0.003856041131105362,,-0.0028571428571427964,,,,0.0561797752808988,-0.02120343839541553,0.017634854771784225
2008-02-28,,-0.05922165820642987,0.014381591562799594,-0.03571428571428574,0.01163950781509815,-0.016666666666666788,-0.017857142857142856,0.005698005698005779,,-0.02566371681415937,-0.003875968992248117,,,,0.06730286288297335,0.021240441801189464,-0.017857142857142898,0.04320691310609708,,,0.0,0.013706793802145435,-0.009239130434782509,0.02116598588934275,0.03930942895086332,,-0.005698005698005577,,,,0.0561797752808988,-0.025323910482921066,0.00866217516843117
2008-02-29,,-0.08175559380378652,-0.006091696056428383,0.009615384615384623,-0.06105197244834073,-0.014657980456026226,-0.017857142857142856,-0.0322150209683568,,-0.00909090909090906,-0.011718750000000028,,,,0.08077419354838708,0.011330255979857455,-0.04739336492891,0.029397590361445756,,,0.0,0.30665024630541876,-0.03268698060941827,-0.025799214806505936,0.09036472509526403,,-0.0555555555555556,,,,0.0561797752808988,-0.01726190476190471,-0.009054325955734393
2008-03-03,,-0.1132713440405748,0.00649139889646228,-0.03690369036903684,-0.06184252470513233,0.033127456485120714,-0.017857142857142856,-0.030554507732931054,,-0.01696428571428567,-0.011718750000000028,,,,-0.0869565217391305,-0.0140612076095947,0.0011600928074247754,0.03882132834424705,,,0.0,0.1443236714975846,-0.09430894308943082,-0.10573382430299844,0.03784219001610316,,-0.03977272727272731,,,,0.03783783783783775,-0.0322209436133486,-0.004020100502512477
2008-03-04,,-0.1412859560067682,-0.03772976459206713,-0.08035714285714292,-0.06184252470513233,-0.08274743104380734,-0.007220216606498169,-0.03494673892730326,,0.05856643356643356,-0.042968750000000056,,,,-0.23295454545454541,-0.0074999999999999884,-0.05069124423963128,-0.027051397655545602,,,0.005571705426356513,0.18374558303886931,-0.10100475938656796,-0.09834653806407166,-0.011256075722691349,,-0.07386363636363642,,,,0.02127659574468087,0.007909604519774044,-0.01653696498054474
2008-03-05,,-0.1344319167389418,-0.09940975458216836,-0.06422018348623859,-0.06184252470513233,-0.06684931506849309,-0.017857142857142856,-0.019498607242339913,,0.051959114139693306,-0.03125000000000003,,,,-0.15902140672782875,-0.04297520661157021,-0.03886925795053004,-0.03859649122807013,,,0.01744186046511625,0.16005896226415098,-0.12277019937040924,-0.12464062235751741,-0.002322580645161378,,-0.08022922636103158,,,,-0.021276595744680753,0.038641686182669804,-0.01121304791029574
2008-03-06,,-0.1169064748201438,-0.1074354127284184,-0.0555555555555556,-0.032544378698224914,-0.09130672498633123,0.0,-0.016430594900849943,,0.08628519527702098,-0.046692607003891023,,,,-0.1647058823529412,-0.05490848585690517,-0.05212121212121209,-0.08973768982972845,,,0.09011627906976741,0.07877718988830099,-0.1283598464070214,-0.10290909090909085,-0.01942243802708932,,-0.10601719197707739,,,,-0.021276595744680753,0.042900302114803675,-0.04484732824427487
2008-03-07,,-0.07591377694470483,-0.07935483870967745,-0.038095238095238126,0.0003334444814938834,-0.06391184573002756,-0.05454545454545454,0.024029938940319063,,0.13486238532110081,-0.03162055335968382,,,,-0.146370582617001,-0.042323651452282285,-0.04850746268656702,-0.11142322097378272,,,0.09011627906976741,-0.23279924599434487,-0.056128293241695326,-0.04644022260602575,-0.03394907638542185,,-0.08676470588235292,,,,-0.021276595744680753,0.061175045427013804,0.08730964467005088
2008-03-10,,-0.09723546234509052,-0.09803289261528547,-0.10289719626168232,0.019367991845056075,-0.07065217391304333,-0.05818181818181823,-0.029961089494163408,,0.10808356039963665,-0.051383399209486195,,,,-0.04081632653061228,-0.0939597315436241,-0.13441483198146012,-0.18054930211616396,,,0.09011627906976741,-0.22480211081794194,-0.025134649910233495,-0.06137254901960789,-0.052236876131368064,,-0.1153846153846153,,,,-0.07812499999999996,0.00832342449464926,0.007063572149344125
2008-03-11,,-0.06699507389162558,-0.0020107238605897694,-0.03883495145631071,-0.03160040774719673,0.04186320754716986,-0.09090909090909091,0.020139426800929495,,0.02064409578860446,-0.04489795918367353,,,,0.17777777777777776,-0.08480268681780015,-0.009708737864077678,-0.08433734939759022,,,0.0840761262346423,-0.18955223880597025,0.13294117647058834,0.006876790830945547,-0.09521345407503234,,-0.06441717791411042,,,,-0.07812499999999996,-0.007286995515695012,0.08011869436201786
2008-03-12,,-0.02605210420841681,0.014142807864780964,-0.03921568627450984,-0.03160040774719673,0.0927774515560774,-0.12727272727272726,0.0,,0.0008097165991902661,-0.05645161290322589,,,,0.11888111888111899,-0.1018998272884283,0.01225490196078427,-0.10127737226277382,,,0.07142857142857142,-0.2253972126498125,0.10287081339712933,-0.0036707882534775453,-0.09493016037247788,,-0.04672897196261679,,,,-0.038043478260869595,-0.05186020293122876,0.09896907216494855
2008-03-13,,-0.048879837067209816,0.053653370984821855,-0.03921568627450984,-0.1501868841318382,0.161251504211793,-0.12727272727272726,0.030529953917050757,,0.03093645484949826,-0.13877551020408158,,,,0.1056338028169015,-0.09242957746478864,0.05626598465473139,0.1051567239635995,,,0.0,-0.16294277929155324,0.1932032724984267,0.08917713822456422,-0.10841803492311694,,-0.01602564102564111,,,,-0.038043478260869595,0.0034762456546928574,0.14285714285714282
2008-03-14,,-0.07707910750507098,0.041695865451997244,-0.02970297029702973,-0.03999999999999997,0.05885815185403179,-0.06923076923076926,0.012887093671859869,,-0.0040420371867420325,-0.13469387755102044,,,,0.111888111888112,-0.1291161178509531,0.056209150326797346,0.10063224446786091,,,0.0,-0.10319410319410328,0.09708737864077657,0.04427450191185355,-0.13824289405684756,,-0.046698872785829314,,,,-0.038043478260869595,-0.018264840182648418,-0.08683473389355756
2008-03-17,,-0.07497360084477306,0.012513407222023648,0.00010417751849149806,-0.01900000000000001,0.02397660818713451,-0.09189189189189186,0.03349378259125555,,-0.010655737704917952,-0.14583333333333334,,,,0.06382978723404262,-0.1583333333333334,0.09906291834002692,0.08241758241758242,,,0.0,-0.07964601769911504,0.14241866175567836,0.053895968247336654,-0.1197817189631651,,-0.0903010033444816,,,,0.0,0.020047169811320747,-0.056112224448897845
2008-03-18,,0.029567053854276593,-0.05473472128945609,-0.01010101010101011,-0.06982456140350872,-0.011318619128466488,-0.06799999999999998,0.034548215641609724,,0.026699029126213598,-0.12820512820512822,,,,-0.0062893081761006345,-0.17247706422018355,0.057598039215686354,0.05111336032388653,,,0.0,-0.13689379987722522,0.03997923156801659,0.024283817112502392,-0.10094366599942801,,-0.12131147540983596,,,,-0.056497175141242986,0.03726708074534162,-0.08424908424908424
2008-03-19,,-0.06790123456790124,-0.06632653061224487,-0.03061224489795921,-0.10631578947368425,-0.09564750134336385,-0.03749999999999994,0.0075757575757576835,,0.026699029126213598,-0.10683760683760685,,,,0.03124999999999989,-0.11973076923076928,0.0072639225181598665,-0.0050761421319795875,,,-0.0775555555555556,-0.11417322834645671,0.0330802603036876,0.02443280977312387,-0.14747070591597608,,-0.08169934640522876,,,,-0.04519774011299439,0.06599286563614741,0.006566604127579764
2008-03-20,,-0.013918629550321093,-0.031825795644891214,-0.04081632653061228,0.11675329868052771,-0.09326424870466325,-0.005000000000000042,0.025153717160424843,,0.01946472019464722,-0.004739336492891062,,,,0.012738853503184724,-0.10378273520853543,0.03874092009685234,0.01784080512351329,,,-0.0775555555555556,-0.13541666666666669,0.09862869198312223,0.052660960178637854,-0.09266296404560075,,-0.1302931596091205,,,,-0.04519774011299439,0.08891454965357963,-0.034965034965034995
2008-03-21,,0.012087912087912222,-0.027917928018836254,-0.04081632653061228,-0.030208333333333368,-0.02723735408560303,-0.01322314049586778,0.04481579946828725,,0.020292207792207792,-0.00943396226415091,,,,0.0,-0.08059701492537318,0.06188118811881188,0.06510292005744373,,,-0.0775555555555556,-0.0904109589041096,0.15210176991150443,0.09019078820582,-0.06926536731634189,,-0.09797297297297299,,,,-0.04519774011299439,0.09651162790697676,0.12883435582822084
2008-03-24,,0.07876712328767117,0.046963276836158134,0.010416666666666676,-0.11654774040095141,0.002284408909194697,0.12074829931972789,0.1226470017465554,,0.050538525269262585,0.024390243902439025,,,,0.09333333333333327,0.13751375137513752,0.03288672350791712,0.2654822335025381,,,-0.0775555555555556,0.041420118343195304,0.11714132186996237,0.17561942517343904,-0.06540607563546186,,0.04779411764705878,,,,-0.10169491525423725,0.13005780346820808,0.22399150743099783
2008-03-25,,-0.05641025641025648,0.0571936056838367,-0.03061224489795921,-0.02301018483591109,0.0022896393817975215,0.12446351931330465,0.046422018348623875,,0.007880220646178064,0.07352941176470588,,,,0.03164556962025305,0.2139689578713969,0.0011587485515642858,0.2209918151179586,,,-0.0775555555555556,0.056899004267425245,0.045431852221667506,0.09001666975365807,-0.028625954198473347,,0.14552238805970136,,,,-0.041916167664670566,0.0963527490473598,0.14900000000000002
2008-03-26,,-0.02759381898454746,0.05646630236794174,0.03157894736842108,0.040439733019238366,0.01604278074866329,0.1341991341991341,0.05714285714285713,,-0.003940110323088963,0.04784688995215311,,,,-0.04242424242424233,0.20155546816970335,0.009615384615384623,0.3010204081632652,,,0.0,0.09703703703703707,0.12335958005249333,0.09596819988642817,0.01910828025477708,,0.12455516014234878,,,,-0.0532544378698224,0.14445064138315672,0.07176141658900276
2008-03-27,,-0.016286644951140104,-0.017993079584775074,0.0414893617021277,0.0,-0.031999999999999924,0.09715242881072028,0.0007270083605961313,,0.016706443914081073,0.04285714285714279,,,,0.0062893081761006345,0.19047619047619044,-0.025641025641025716,0.11910112359550555,,,0.011804384485666152,0.08433734939759044,0.0273643783005281,0.028283542513699866,-0.0418814432989691,,0.17602996254681655,,,,-0.11242603550295856,0.04825026511134677,0.05072463768115947
